,state,puma,emp,emp_alum,emp_steel,emp_tariff,emp_steel_cty_emp_sh,emp_alum_cty_emp_sh,emp_tariff_cty_emp_sh,puma_name,state_abbrev,GEOID10
68,4,129,53908.0,0.0,94.0,94.0,0.17437115084959562,0.0,0.17437115084959562,Phoenix (Far North) & Peoria (Northwest) Cities,AZ,0400129
69,4,130,31466.0,0.0,39.0,39.0,0.12394330388355686,0.0,0.12394330388355686,Maricopa County--El Mirage City & Sun City,AZ,0400130
70,4,131,45741.0,0.0,12.0,12.0,0.026234669115235785,0.0,0.026234669115235785,Maricopa County--Surprise City (Central),AZ,0400131
71,4,132,50000.0,13.0,30.0,43.0,0.06,0.026,0.086,"""Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities""",AZ,0400132
72,4,133,51877.0,0.0,25.0,25.0,0.048190913121421826,0.0,0.048190913121421826,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities,AZ,0400133
73,4,134,46669.0,0.0,158.0,158.0,0.3385545008463863,0.0,0.3385545008463863,Maricopa County (West) & Gila River Indian Community (Northwest),AZ,0400134
74,4,201,36735.0,26.0,15.0,41.0,0.04083299305839118,0.07077718796787805,0.11161018102626923,Pima County (West),AZ,0400201
75,4,202,53219.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucson (West) & Marana Cities,AZ,0400202
76,4,203,51916.0,0.0,16.0,16.0,0.030819015332460127,0.0,0.030819015332460127,Pima County (North Central)--Oro Valley Town,AZ,0400203
77,4,204,48298.0,21.0,0.0,21.0,0.0,0.04348006128618162,0.04348006128618162,Pima County (Northeast),AZ,0400204
78,4,205,51486.0,0.0,0.0,0.0,0.0,0.0,0.0,Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town,AZ,0400205
79,4,206,47714.0,0.0,20.0,20.0,0.041916418661189586,0.0,0.041916418661189586,Tucson City (Northeast),AZ,0400206
80,4,207,48396.0,0.0,41.0,41.0,0.08471774526820398,0.0,0.08471774526820398,Tucson City (Northwest),AZ,0400207
81,4,208,40739.0,0.0,40.0,40.0,0.09818601340239083,0.0,0.09818601340239083,Tucson City (South),AZ,0400208
82,4,209,54829.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucson City (Southeast),AZ,0400209
83,4,300,50792.0,0.0,16.0,16.0,0.031501023783272956,0.0,0.031501023783272956,Navajo & Apache Counties,AZ,0400300
84,4,400,64928.0,0.0,33.0,33.0,0.05082552981764416,0.0,0.05082552981764416,Coconino County--Flagstaff City,AZ,0400400
85,4,500,83172.0,103.0,61.0,164.0,0.07334199009281969,0.12383975376328572,0.19718174385610543,Yavapai County,AZ,0400500
86,4,600,73899.0,0.0,211.0,211.0,0.28552483795450545,0.0,0.28552483795450545,Mohave & La Paz Counties--Lake Havasu City,AZ,0400600
87,4,700,77103.0,0.0,0.0,0.0,0.0,0.0,0.0,Yuma County--Yuma City,AZ,0400700
88,4,800,37314.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Gila, Graham, Greenlee & Pinal (East) Counties""",AZ,0400800
89,4,803,52490.0,0.0,140.0,140.0,0.26671746999428464,0.0,0.26671746999428464,Pinal County (North)--Apache Junction City,AZ,0400803
90,4,805,31949.0,0.0,21.0,21.0,0.06572975679989984,0.0,0.06572975679989984,"""Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities""",AZ,0400805
91,4,807,52833.0,0.0,24.0,24.0,0.04542615410822781,0.0,0.04542615410822781,"""Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities""",AZ,0400807
92,4,900,64216.0,0.0,0.0,0.0,0.0,0.0,0.0,Cochise & Santa Cruz Counties--Sierra Vista City,AZ,0400900
93,5,100,114688.0,9.0,268.0,277.0,0.23367745535714285,0.007847377232142858,0.24152483258928573,Benton County,AR,0500100
94,5,200,105371.0,61.0,143.0,204.0,0.13571096411726186,0.057890690987083736,0.1936016551043456,Washington County,AR,0500200
95,5,300,59591.0,121.0,71.0,192.0,0.11914550854994882,0.2030507962611804,0.3221963048111292,"""Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties""",AR,0500300
96,5,400,49609.0,6.0,58.0,64.0,0.11691426958817956,0.0120945796125703,0.12900884920074987,"""Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties""",AR,0500400
